Name,Iteration_Count,Error_Final,Duration,Error_Initial,Model Flag,Duration_Log
instance_0000000046_info_m.npy,15.0,1.3041435277992648e-13,0.32568359375,51.33122638456305,m,-1.1218289402437747
instance_0000000046_info_o.npy,13.0,1.1881041418083861e-13,0.29157328605651855,215.7990554296983,o,-1.2324638946473931
instance_0000000047_info_m.npy,14.0,1.8099166973114056e-13,0.29761624336242676,166.36387296883137,m,-1.211950396321749
instance_0000000047_info_o.npy,13.0,1.6092798984524275e-13,0.281313419342041,186.90652422481077,o,-1.2682858598888567
instance_0000000048_info_m.npy,13.0,1.0519088179028496e-13,0.31824827194213867,67.2853681470861,m,-1.1449234714348109
instance_0000000048_info_o.npy,13.0,1.0238443420684874e-13,0.2691068649291992,181.57923953323257,o,-1.312646710875304
instance_0000000049_info_m.npy,14.0,1.1373511721053528e-13,0.32529401779174805,48.77995624788017,m,-1.1230258354913296
instance_0000000049_info_o.npy,13.0,1.3031006680237133e-13,0.27437424659729004,217.5700720995895,o,-1.2932622410433412
instance_0000000050_info_m.npy,15.0,1.5812233175034778e-13,0.3448176383972168,84.3375095222273,m,-1.06473958605663
instance_0000000050_info_o.npy,14.0,1.5199117076532046e-13,0.2873239517211914,245.71611914091375,o,-1.2471449481419006
instance_0000000051_info_m.npy,14.0,1.1379131044749102e-13,0.3651149272918701,45.57549413510526,m,-1.0075431056677833
instance_0000000051_info_o.npy,13.0,1.374372705833894e-13,0.304579496383667,196.45944117083502,o,-1.1888231540379717
instance_0000000052_info_m.npy,13.0,1.045410079204107e-13,0.3178586959838867,37.851672802286096,m,-1.146148347207606
instance_0000000052_info_o.npy,13.0,1.2807651061780767e-13,0.2821817398071289,180.4447329261858,o,-1.265203948222792
instance_0000000053_info_m.npy,13.0,1.0001876049958952e-13,0.3530735969543457,85.61899582230933,m,-1.0410787538241972
instance_0000000053_info_o.npy,13.0,9.354424157553267e-14,0.26804208755493164,166.5742628398111,o,-1.316611267685843
instance_0000000054_info_m.npy,13.0,1.0566072316880051e-13,0.3100156784057617,87.61555895570731,m,-1.1711324072793856
instance_0000000054_info_o.npy,13.0,9.57151357392211e-14,0.32207417488098145,163.59330577234576,o,-1.132973403192542
instance_0000000055_info_m.npy,13.0,9.4579508442544e-14,0.31723666191101074,91.3700522884654,m,-1.1481072161051582
instance_0000000055_info_o.npy,13.0,8.495933246382998e-14,0.28780651092529297,160.16100788141142,o,-1.2454668616947993
instance_0000000056_info_m.npy,13.0,9.854362264279088e-14,0.2845902442932129,80.1667996861349,m,-1.2567048725744427
instance_0000000056_info_o.npy,13.0,9.40287388804567e-14,0.3046693801879883,161.3031290899988,o,-1.1885280897106338
